,uid,email,competition_2020,competition_winner_place,shop_txn,moodle_user_y_n,moodle_first_login_dt,moodle_first_login_days_since,moodle_recent_login_dt,moodle_recent_login_days_since,num_courses_completed
4142,9847,qjqt@ethiopianlegacy.com,0,0,0,1,2021-06-30,259.0,2021-12-29,77.0,3
4143,9848,dlmf@mail.gvsu.edu,0,0,0,0,,,,,0
4144,9849,lato@uci.edu,0,0,0,0,,,,,0
4145,9850,acju@crva.com,0,0,0,1,2021-07-30,229.0,2021-07-30,229.0,1
4146,9851,axty@student.mtsac.edu,0,0,0,0,,,,,0
4147,9852,fcia@rmdslab.com,0,0,2,1,2021-07-08,251.0,2022-01-23,52.0,0
4148,9853,lyzw@gmail.com,0,0,0,0,,,,,0
4149,9854,zhis@yahoo.com,0,0,0,0,,,,,0
4150,9856,trfc@gmail.com,0,0,0,0,,,,,0
4151,9857,ukgi@ucsd.edu,0,0,0,0,,,,,0
4152,9862,tznl@gmail.com,0,0,0,0,,,,,0
4153,9863,tggt@mail.gvsu.edu,0,0,0,0,,,,,0
4154,9865,jaxd@uci.edu,0,0,0,0,,,,,0
4155,9867,axzs@gmail.com,0,0,0,0,,,,,0
4156,9870,snta@tongji.edu.cn,0,0,0,0,,,,,0
4157,9873,swga@icloud.com,0,0,0,1,2021-07-05,254.0,2021-07-05,254.0,0
4158,9874,bqlp@ucsd.edu,0,0,0,0,,,,,0
4159,9875,adjc@gmail.com,0,0,0,0,,,,,0
4160,9877,ompo@oldmoondigital.com,0,0,2,0,,,,,0
4161,9879,rzvh@163.com,0,0,0,0,,,,,0
4162,9883,ayom@mail.gvsu.edu,0,0,0,0,,,,,0
4163,9885,wzqe@uc.edu,0,0,0,0,,,,,0
4164,9886,tpoy@mail.uc.edu,0,0,0,0,,,,,0
4165,9887,boom@mail.uc.edu,0,0,0,0,,,,,0
4166,9888,vqux@mail.uc.edu,0,0,0,1,2021-07-30,229.0,2021-07-30,229.0,1
4167,9889,azsx@mail.uc.edu,0,0,0,0,,,,,0
4168,9890,meao@gmail.com,0,0,0,0,,,,,0
4169,9891,frci@purdue.edu,0,0,0,0,,,,,0
4170,9893,kset@gmail.com,0,0,0,0,,,,,0
4171,9894,wpqt@gij.edu.gh,0,0,0,0,,,,,0
4172,9897,nggv@gmail.com,0,0,0,0,,,,,0
4173,9898,pykf@yale.edu,0,0,0,0,,,,,0
4174,9903,qbhj@ucsd.edu,0,0,0,0,,,,,0
4175,9904,myyo@icloud.com,0,0,0,1,2021-07-13,246.0,2022-02-13,31.0,4
4176,9907,gthe@yahoo.com,0,0,0,0,,,,,0
4177,9908,juyt@gmail.com,0,0,0,0,,,,,0
4178,9909,bszy@tellogic.com,0,0,0,0,,,,,0
4179,9911,faru@ucsd.edu,0,0,0,0,,,,,0
4180,9913,ewup@gmail.com,0,0,0,0,,,,,0
4181,9917,qraa@gmail.com,0,0,0,1,2021-07-14,245.0,2022-01-12,63.0,0
4182,9927,qfsr@usc.edu,0,0,0,0,,,,,0
4183,9930,agqr@gmail.com,0,0,0,0,,,,,0
4184,9931,utlj@kiwitech.com,0,0,1,1,2021-07-15,244.0,2021-07-16,243.0,0
4185,9932,tgcr@rmdslab.com,0,0,0,1,2021-07-21,238.0,2021-07-21,238.0,0
4186,9933,vxpu@ucsd.edu,0,0,0,1,2021-07-16,243.0,2021-07-24,235.0,1
4187,9934,szwx@gmail.com,0,0,0,0,,,,,0
4188,9935,uomr@gmail.com,0,0,0,0,,,,,0
4189,9936,jqmm@gmail.com,0,0,0,1,2021-08-18,210.0,2022-01-24,51.0,3
4190,9937,virt@gmail.com,0,0,0,0,,,,,0
4191,9938,bxbj@gmail.com,0,0,0,0,,,,,0
4192,9939,eemp@ucsd.edu,0,0,0,0,,,,,0
4193,9940,fjli@gmail.com,0,0,0,0,,,,,0
4194,9941,ehrp@gmail.com,0,0,0,0,,,,,0
4195,9942,fhna@gmail.com,0,0,0,0,,,,,0
4196,9943,sjyg@gmail.com,0,0,0,0,,,,,0
4197,9944,ufja@hotmail.com,0,0,0,0,,,,,0
4198,9945,hjvx@gmail.com,0,0,0,0,,,,,0
4199,9946,ncup@gmail.com,0,0,0,0,,,,,0
4200,9948,llfw@gmail.com,0,0,0,0,,,,,0
4201,9950,gkdq@gmail.com,0,0,0,0,,,,,0
4202,9951,rtzv@gmail.com,0,0,0,0,,,,,0
4203,9952,tbym@gmail.com,0,0,0,0,,,,,0
4204,9953,qeie@gmail.com,0,0,0,0,,,,,0
4205,9954,tgds@gmail.com,0,0,0,0,,,,,0
4206,9955,hfhk@gmail.com,0,0,0,0,,,,,0
4207,9957,jrcb@gmail.com,0,0,0,0,,,,,0
4208,9958,wawc@gmail.com,0,0,0,0,,,,,0
4209,9959,qsmv@gmail.com,0,0,0,0,,,,,0
4210,9960,wsxf@gmail.com,0,0,0,1,2021-07-24,235.0,2021-07-24,235.0,0
4211,9961,pukq@gmail.com,0,0,0,0,,,,,0
4212,9962,kevl@outlook.com,0,0,0,1,2021-07-19,240.0,2021-07-19,240.0,0
4213,9963,fial@techmahindra.com,0,0,0,0,,,,,0
4214,9967,peuy@testm.com,0,0,0,0,,,,,0
4215,9968,satm@gmail.com,0,0,0,0,,,,,0
4216,9969,rxwb@gmail.com,0,0,0,0,,,,,0
4217,9970,cypu@gmail.com,0,0,0,1,2021-07-19,240.0,2021-07-19,240.0,1
4218,9971,iavl@gmail.com,0,0,0,0,,,,,0
4219,9972,objk@gmail.com,0,0,0,0,,,,,0
4220,9973,ltxu@gmail.com,0,0,0,0,,,,,0
4221,9975,dwdt@gmail.com,0,0,0,0,,,,,0
4222,9976,owxz@gmail.com,0,0,0,0,,,,,0
4223,9977,icpz@ucsd.edu,0,0,0,0,,,,,0
4224,9978,nzli@yahoo.com,0,0,0,0,,,,,0
4225,9981,qoyl@gmail.com,0,0,0,0,,,,,0
4226,9982,kxcz@gmail.com,0,0,0,0,,,,,0
4227,9983,nmnm@gmail.com,0,0,0,0,,,,,0
4228,9984,cvmg@gmail.com,0,0,0,1,2021-07-23,236.0,2021-07-23,236.0,1
4229,9985,oeis@gmail.com,0,0,0,0,,,,,0
4230,9986,lfta@gmail.com,0,0,0,0,,,,,0
4231,9989,fktj@gmail.com,0,0,0,0,,,,,0
4232,9990,cuut@ky.gov,0,0,0,0,,,,,0
4233,9991,cmwg@gmail.com,0,0,0,0,,,,,0
4234,9992,vdhy@gmail.com,0,0,0,0,,,,,0
4235,9993,plsf@tsingyou.net,0,0,0,0,,,,,0
4236,9994,bieu@gmail.com,0,0,0,1,2022-03-09,7.0,2022-03-09,7.0,0
4237,9995,htcn@yahoo.com,0,0,0,0,,,,,0
4238,9996,ojox@elon.edu,0,0,0,0,,,,,0
4239,9998,amda@gmail.com,0,0,0,1,2021-07-25,234.0,2021-07-25,234.0,0
4240,10002,xqvz@gmail.com,0,0,0,0,,,,,0
4241,10007,ssdi@gmail.com,0,0,0,0,,,,,0
4242,10008,iral@windowslive.com,0,0,0,0,,,,,0
4243,10012,hgnt@gmail.com,0,0,0,0,,,,,0
4244,10013,llcj@crimson.ua.edu,0,0,0,0,,,,,0
4245,10014,uhrd@gmail.com,0,0,0,0,,,,,0
4246,10015,wudc@163.com,0,0,0,1,2021-07-30,229.0,2021-07-30,229.0,0
4247,10016,nyby@gmail.com,0,0,0,0,,,,,0
4248,10017,oncc@hotmail.com,0,0,0,1,2021-07-30,229.0,2021-07-30,229.0,0
4249,10018,bkhn@gmail.com,0,0,0,0,,,,,0
4250,10019,hect@gmail.com,0,0,0,0,,,,,0
4251,10020,vxgk@gmail.com,0,0,0,0,,,,,0
4252,10024,rvhv@gmail.com,0,0,0,0,,,,,0
4253,10025,svrs@headline.media,0,0,0,0,,,,,0
4254,10026,grno@gmail.com,0,0,0,1,2021-08-04,224.0,2022-03-14,2.0,0
4255,10029,vkzm@outlook.it,0,0,0,0,,,,,0
4256,10030,cfac@gmail.com,0,0,0,1,2021-08-10,218.0,2021-08-27,201.0,3
4257,10031,kiee@njnm.co,0,0,0,0,,,,,0
4258,10034,brwt@gmail.com,0,0,0,1,2021-08-06,222.0,2021-08-06,222.0,0
4259,10036,wadw@qq.com,0,0,0,0,,,,,0
4260,10040,muct@gmail.com,0,0,0,0,,,,,0
4261,10041,dghh@gmail.com,0,0,0,0,,,,,0
4262,10044,iyti@gmail.com,0,0,0,1,2021-08-08,220.0,2021-09-08,189.0,1
4263,10046,ayro@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-12,4.0,2
4264,10047,jwzp@gmail.com,0,0,0,0,,,,,0
4265,10048,mioy@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-09,7.0,2
4266,10049,yeat@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-12,4.0,2
4267,10050,zvvx@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-14,2.0,2
4268,10051,chyv@unika.ac.id,0,0,0,1,2021-08-09,219.0,2021-08-30,198.0,1
4269,10052,wkad@gmail.com,0,0,0,0,,,,,0
4270,10053,nmxi@rice.edu,0,0,0,0,,,,,0
4271,10055,xpic@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-12,4.0,2
4272,10056,alcf@unika.ac.id,0,0,0,1,2021-08-09,219.0,2022-03-08,8.0,2
4273,10057,bwyk@gmail.com,0,0,0,0,,,,,0
4274,10058,cvwm@gmail.com,0,0,0,1,2021-10-11,156.0,2022-01-15,60.0,2
4275,10059,odek@gmail.com,0,0,0,0,,,,,0
4276,10062,ibcr@gmail.com,0,0,0,0,,,,,0
4277,10064,dcks@ucsd.edu,0,0,0,0,,,,,0
4278,10069,aeog@gmail.com,0,0,0,1,2021-08-14,214.0,2021-08-14,214.0,1
4279,10072,oqdb@8pathsolutions.com,0,0,0,0,,,,,0
4280,10073,mmvz@jpl.nasa.gov,0,0,0,0,,,,,0
4281,10074,dgrx@aus.edu,0,0,0,0,,,,,0
4282,10075,caev@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-03,41.0,4
4283,10076,xojw@berkeley.edu,0,0,0,0,,,,,0
4284,10077,fvdm@ncsu.edu,0,0,0,0,,,,,0
4285,10078,sikw@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-03,41.0,2
4286,10079,sixj@usu.ac.id,0,0,0,1,2021-08-17,211.0,2021-10-19,148.0,1
4287,10080,gwzj@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-14,30.0,3
4288,10081,njbt@gmail.com,0,0,0,1,2021-08-17,211.0,2021-10-14,153.0,1
4289,10082,ufxg@gmail.com,0,0,0,1,2021-08-17,211.0,2021-09-13,184.0,1
4290,10083,xrbl@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-26,18.0,3
4291,10084,zudy@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-09,66.0,3
4292,10085,xljh@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-15,29.0,6
4293,10086,tlsf@gmail.com,0,0,0,1,2021-08-17,211.0,2022-02-12,32.0,2
4294,10087,nzky@stiki.ac.id,0,0,0,1,2021-08-17,211.0,2022-01-09,66.0,3
4295,10088,wbnp@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-24,51.0,2
4296,10089,pjcn@gmail.com,0,0,0,1,2021-08-17,211.0,2021-12-06,100.0,3
4297,10090,mzir@ukwms.ac.id,0,0,0,1,2021-08-17,211.0,2022-01-24,51.0,3
4298,10091,zspk@gmail.com,0,0,0,1,2021-08-17,211.0,2021-10-04,163.0,1
4299,10092,dxhm@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-12,63.0,2
4300,10093,laai@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-13,62.0,2
4301,10094,afyb@gmail.com,0,0,0,1,2021-08-17,211.0,2021-11-07,129.0,2
4302,10095,dsyi@gmail.com,0,0,0,1,2021-08-17,211.0,2021-12-20,86.0,2
4303,10096,lglg@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-09,66.0,3
4304,10097,yrrf@gmail.com,0,0,0,1,2021-08-17,211.0,2022-01-18,57.0,3
4305,10098,zwgh@gmail.com,0,0,0,1,2021-08-18,210.0,2021-10-04,163.0,1
4306,10099,lprm@gmail.com,0,0,0,1,2021-08-18,210.0,2022-03-13,3.0,3
4307,10100,cqvy@gmail.com,0,0,0,1,2021-08-18,210.0,2021-09-09,188.0,1
4308,10101,lfvo@gmail.com,0,0,0,1,2021-08-18,210.0,2021-09-30,167.0,1
4309,10103,sxot@ukwms.ac.id,0,0,0,1,2021-08-18,210.0,2022-03-14,2.0,3
4310,10105,wsea@gmail.com,0,0,0,1,2021-08-18,210.0,2021-08-18,210.0,1
4311,10106,ueuc@gmail.com,0,0,0,1,2021-08-18,210.0,2021-10-29,138.0,2
4312,10107,uzxg@gmail.com,0,0,0,1,2021-08-19,209.0,2022-02-16,28.0,3
4313,10108,wneb@GMAIL.COM,0,0,0,1,2021-08-18,210.0,2022-03-16,0.0,2
4314,10109,mrcb@gmail.com,0,0,0,1,2021-08-18,210.0,2021-11-07,129.0,2
4315,10110,qibn@ukwms.ac.id,0,0,0,1,2021-08-18,210.0,2021-11-16,120.0,1
4316,10111,inxn@gmail.com,0,0,0,0,,,,,0
4317,10114,gjjq@gmail.com,0,0,0,1,2021-08-18,210.0,2021-11-20,116.0,2
4318,10115,npfn@gmail.com,0,0,0,1,2021-08-18,210.0,2021-10-04,163.0,1
4319,10116,owqk@gmail.com,0,0,0,1,2021-08-18,210.0,2022-02-28,16.0,3
4320,10117,wcob@gmail.com,0,0,0,1,2021-08-18,210.0,2021-11-15,121.0,2
4321,10118,tyjl@gmail.com,0,0,0,1,2021-08-18,210.0,2021-08-31,197.0,1
4322,10119,xkco@sig.id,0,0,0,1,2021-08-18,210.0,2022-03-14,2.0,2
4323,10120,poys@gmail.com,0,0,0,1,2021-08-19,209.0,2021-09-30,167.0,1
4324,10121,jesq@unika.ac.id,0,0,0,1,2021-08-19,209.0,2021-11-07,129.0,2
4325,10122,rrvq@gmail.com,0,0,0,1,2021-08-19,209.0,2021-10-11,156.0,2
4326,10123,mxjo@gmail.com,0,0,0,1,2021-08-19,209.0,2021-12-04,102.0,3
4327,10124,tvbd@gmail.com,0,0,0,1,2021-08-19,209.0,2021-11-01,135.0,2
4328,10125,gnhy@gmail.com,0,0,0,1,2021-08-19,209.0,2021-12-12,94.0,3
4329,10126,obeq@gmail.com,0,0,0,0,,,,,0
4330,10127,vixh@gmail.com,0,0,0,1,2021-08-19,209.0,2021-10-04,163.0,1
4331,10128,vpfe@gmail.com,0,0,0,1,2021-08-19,209.0,2021-10-02,165.0,1
4332,10129,iozm@u.nus.edu,0,0,0,0,,,,,0
4333,10134,bdqo@yahoo.com,0,0,0,1,2021-08-21,207.0,2021-08-21,207.0,1
4334,10143,avyk@gmail.com,0,0,0,1,2021-08-22,206.0,2022-03-16,0.0,1
4335,10144,fwvy@gmail.com,0,0,0,1,2021-08-22,206.0,2022-02-12,32.0,4
4336,10145,aucz@gmail.com,0,0,1,1,2021-08-22,206.0,2022-03-13,3.0,3
4337,10146,nogq@gmail.com,0,0,0,1,2021-08-22,206.0,2021-12-21,85.0,3
4338,10149,bplo@gmail.com,0,0,0,1,2021-08-23,205.0,2022-03-01,15.0,3
4339,10150,wzhf@nyu.edu,0,0,0,0,,,,,0
4340,10153,hfgo@qq.com,0,0,0,0,,,,,0
4341,10154,xicu@gmail.com,0,0,0,0,,,,,0
4342,10155,vqdi@gmail.com,0,0,0,1,2021-08-24,204.0,2021-11-03,133.0,2
4343,10156,rnvl@gmail.com,0,0,0,1,2021-08-31,197.0,2021-10-12,155.0,1
4344,10158,iwne@gmail.com,0,0,0,0,,,,,0
4345,10159,urlo@gmail.com,0,0,0,0,,,,,0
4346,10160,nqsr@gmail.com,0,0,0,0,,,,,0
4347,10161,efzt@directionsresearch.com,0,0,0,0,,,,,0
4348,10163,ykvp@gmail.com,0,0,0,0,,,,,0
4349,10164,ptjj@gmail.com,0,0,0,1,2021-08-26,202.0,2021-09-28,169.0,0
4350,10166,xtmg@missionnorth.com,0,0,0,0,,,,,0
4351,10168,ksqv@tropmedres.ac,0,0,0,0,,,,,0
4352,10169,ufma@gmail.com,0,0,0,0,,,,,0
4353,10170,dicx@me.com,0,0,0,1,2021-08-27,201.0,2021-08-28,200.0,1
4354,10171,nxhw@ramapo.edu,0,0,0,0,,,,,0
4355,10172,aexw@umbc.edu,0,0,0,0,,,,,0
4356,10173,edlp@gmail.com,0,0,0,1,2021-08-27,201.0,2021-08-29,199.0,1
4357,10174,jguy@umbc.edu,0,0,0,0,,,,,0
4358,10175,kves@gmail.com,0,0,0,0,,,,,0
4359,10176,nons@umbc.edu,0,0,0,0,,,,,0
4360,10177,mxng@umbc.edu,0,0,0,0,,,,,0
4361,10178,xkhi@uncg.edu,0,0,0,0,,,,,0
4362,10179,qrno@umbc.edu,0,0,0,0,,,,,0
4363,10180,asjm@elon.edu,0,0,0,0,,,,,0
4364,10181,oxsr@email.wm.edu,0,0,0,0,,,,,0
4365,10182,oywv@vanderbilt.edu,0,0,0,0,,,,,0
4366,10183,sxqc@outlook.com,0,0,0,0,,,,,0
4367,10184,ljrf@outlook.com,0,0,0,0,,,,,0
4368,10185,myjw@gmail.com,0,0,0,0,,,,,0
4369,10186,gnxy@umbc.edu,0,0,0,0,,,,,0
4370,10187,klne@stthomas.edu,0,0,0,1,2022-01-12,63.0,2022-01-12,63.0,0
4371,10188,yauj@umbc.edu,0,0,0,0,,,,,0
4372,10189,jqxj@eiu.edu,0,0,0,0,,,,,0
4373,10190,ijkb@gmail.com,0,0,0,0,,,,,0
4374,10192,alux@umbc.edu,0,0,0,0,,,,,0
4375,10193,nyxh@gmail.com,0,0,0,0,,,,,0
4376,10194,voet@icloud.com,0,0,0,0,,,,,0
4377,10195,lhaj@uncg.edu,0,0,0,0,,,,,0
4378,10196,kipg@binus.ac.id,0,0,0,1,2021-08-30,198.0,2021-08-30,198.0,2
4379,10197,hphn@gmail.com,0,0,0,0,,,,,0
4380,10198,yilx@gmail.com,0,0,0,0,,,,,0
4381,10199,olqp@gmail.com,0,0,0,0,,,,,0
4382,10200,qapk@gmail.com,0,0,0,0,,,,,0
4383,10201,pdty@gmail.com,0,0,0,1,2021-08-28,200.0,2021-08-28,200.0,2
4384,10202,gywd@gmail.com,0,0,0,0,,,,,0
4385,10203,ummc@stmm.unair.ac.id,0,0,0,0,,,,,0
4386,10204,ecff@gmail.com,0,0,0,0,,,,,0
4387,10205,fqdh@gmail.com,0,0,0,1,2021-08-28,200.0,2021-08-28,200.0,0
4388,10206,zjca@gmail.com,0,0,0,0,,,,,0
4389,10207,gzng@gmail.com,0,0,0,0,,,,,0
4390,10208,dvgg@gmail.com,0,0,0,0,,,,,0
4391,10209,tmdu@gmail.com,0,0,0,1,2021-08-28,200.0,2021-09-22,175.0,2
4392,10210,tbnz@umbc.edu,0,0,0,0,,,,,0
4393,10211,uovr@umbc.edu,0,0,0,0,,,,,0
4394,10212,jshd@gmail.com,0,0,0,0,,,,,0
4395,10213,aukp@uncg.edu,0,0,0,0,,,,,0
4396,10215,bklv@gmail.com,0,0,0,0,,,,,0
4397,10216,gotz@gmail.com,0,0,0,1,2021-08-28,200.0,2021-08-28,200.0,1
4398,10217,lenz@gmail.com,0,0,0,0,,,,,0
4399,10218,cgsh@gmail.com,0,0,0,0,,,,,0
4400,10219,nvaj@umbc.edu,0,0,0,0,,,,,0
4401,10220,eblw@umbc.edu,0,0,0,0,,,,,0
4402,10221,gvte@gmail.com,0,0,0,1,2021-10-26,141.0,2022-03-16,0.0,6
4403,10222,dcmm@gmail.com,0,0,0,0,,,,,0
4404,10223,lpaf@gmail.com,0,0,0,0,,,,,0
4405,10225,pywh@gmail.com,0,0,0,0,,,,,0
4406,10226,xgso@gmail.com,0,0,0,0,,,,,0
4407,10227,itgc@eiu.edu,0,0,0,0,,,,,0
4408,10228,ooay@gmail.com,0,0,0,0,,,,,0
4409,10229,aapp@gmail.com,0,0,0,1,2021-09-27,170.0,2021-09-30,167.0,1
4410,10230,xisl@gmail.com,0,0,0,1,2021-08-29,199.0,2021-12-28,78.0,0
4411,10231,oanm@hotmail.com,0,0,0,0,,,,,0
4412,10232,imsm@gmail.com,0,0,0,0,,,,,0
4413,10234,yyqk@189.cn,0,0,0,0,,,,,0
4414,10235,uyto@gmail.com,0,0,0,0,,,,,0
4415,10236,gzdz@163.com,0,0,0,1,2021-08-29,199.0,2021-08-29,199.0,0
4416,10237,ivrr@gmail.com,0,0,0,0,,,,,0
4417,10238,khoz@gmail.com,0,0,0,0,,,,,0
4418,10239,duvk@eiu.edu,0,0,0,0,,,,,0
4419,10240,hqfh@eiu.edu,0,0,0,0,,,,,0
4420,10241,twjk@gmail.com,0,0,0,0,,,,,0
4421,10242,copf@atoken.org,0,0,0,0,,,,,0
4422,10243,yrpy@gmail.com,0,0,0,0,,,,,0
4423,10244,lvxi@gmail.com,0,0,0,0,,,,,0
4424,10245,gugo@qq.com,0,0,0,0,,,,,0
4425,10247,xypx@gmail.com,0,0,0,0,,,,,0
4426,10248,kaib@qq.com,0,0,0,1,2021-08-30,198.0,2021-08-30,198.0,0
4427,10249,dkcm@qq.com,0,0,0,1,2021-08-30,198.0,2021-08-30,198.0,1
4428,10250,seds@qq.com,0,0,1,1,2021-08-30,198.0,2021-08-30,198.0,0
4429,10251,tevz@Gmail.com,0,0,0,0,,,,,0
4430,10252,jzfq@umbc.edu,0,0,0,0,,,,,0
4431,10253,mreh@gmail.com,0,0,0,1,2021-08-30,198.0,2021-08-30,198.0,1
4432,10254,bcuw@gmail.com,0,0,0,0,,,,,0
4433,10255,pfla@gmail.com,0,0,0,0,,,,,0
4434,10256,smid@gmail.com,0,0,0,1,2021-08-30,198.0,2022-02-09,35.0,3
4435,10257,jpaz@gmail.com,0,0,0,0,,,,,0
4436,10258,ysko@gmail.com,0,0,0,0,,,,,0
4437,10259,iqkg@iadss.org,0,0,0,0,,,,,0
4438,10260,wswo@gmail.com,0,0,0,0,,,,,0
4439,10261,vmbw@tmdslab.com,0,0,0,0,,,,,0
4440,10262,bshb@gmail.com,0,0,0,0,,,,,0
4441,10263,ldrn@gmail.com,0,0,0,0,,,,,0
4442,10264,jsft@gmail.com,0,0,0,0,,,,,0
4443,10265,rjbs@u.rochester.edu,0,0,0,0,,,,,0
4444,10266,lgdd@ur.rochester.edu,0,0,1,1,2022-02-23,21.0,2022-02-26,18.0,0
4445,10267,qndy@gmail.com,0,0,0,0,,,,,0
4446,10268,gdbq@gmail.com,0,0,0,0,,,,,0
4447,10269,rxmv@gmail.com,0,0,0,0,,,,,0
4448,10270,nhel@gmail.com,0,0,0,0,,,,,0
4449,10271,xshe@UR.ROCHESTER.EDU,0,0,0,0,,,,,0
4450,10272,tlhu@gmail.com,0,0,0,0,,,,,0
4451,10273,bvgw@mail.buffalostate.edu,0,0,0,0,,,,,0
4452,10274,yyrh@ur.rochester.edu,0,0,0,0,,,,,0
4453,10275,nemx@gmail.com,0,0,0,0,,,,,0
4454,10276,tvia@gmail.com,0,0,0,0,,,,,0
4455,10277,wrfc@gmail.com,0,0,0,0,,,,,0
4456,10278,goqh@gmail.com,0,0,0,1,2021-08-31,197.0,2021-08-31,197.0,0
4457,10279,fygh@gmail.com,0,0,0,1,2021-08-31,197.0,2021-09-08,189.0,3
4458,10280,wbgo@mail.buffalostate.edu,0,0,0,0,,,,,0
4459,10281,xwsp@gmail.com,0,0,0,1,2021-09-20,177.0,2021-09-20,177.0,0
4460,10282,btip@gmail.com,0,0,0,0,,,,,0
4461,10283,xvjk@uncg.edu,0,0,0,0,,,,,0
4462,10284,fohe@gmail.com,0,0,0,0,,,,,0
4463,10285,mlzm@gmail.com,0,0,0,0,,,,,0
4464,10286,locq@gmail.com,0,0,0,0,,,,,0
4465,10287,pmqz@gmail.com,0,0,0,1,2021-08-31,197.0,2021-08-31,197.0,1
4466,10288,teny@gmail.com,0,0,0,0,,,,,0
4467,10289,wdvf@gmail.com,0,0,0,0,,,,,0
4468,10290,bbed@gmail.com,0,0,0,0,,,,,0
4469,10291,ztfj@gmail.com,0,0,0,0,,,,,0
4470,10292,vllt@stanford.edu,0,0,0,0,,,,,0
4471,10293,ygdz@pratt.edu,0,0,0,0,,,,,0
4472,10294,ztos@anythingawesome.com,0,0,0,0,,,,,0
4473,10295,ykaf@gmail.com,0,0,0,0,,,,,0
4474,10296,mjlr@berkeley.edu,0,0,0,0,,,,,0
4475,10297,ebzr@usc.edu,0,0,0,1,2021-08-31,197.0,2021-08-31,197.0,0
4476,10298,dqjt@student.telkomuniversity.ac.id,0,0,0,1,2021-09-23,174.0,2022-01-13,62.0,1
4477,10299,hmer@gmail.com,0,0,0,0,,,,,0
4478,10300,dstb@gmail.com,0,0,0,0,,,,,0
4479,10301,rgaf@rady.ucsd.edu,0,0,0,0,,,,,0
4480,10302,hrot@student.unhas.ac.id,0,0,0,0,,,,,0
4481,10303,xkjz@gmail.com,0,0,0,0,,,,,0
4482,10304,ccon@gmail.com,0,0,0,0,,,,,0
4483,10305,gbiw@gmail.com,0,0,0,0,,,,,0
4484,10306,fiaj@gmail.com,0,0,0,0,,,,,0
4485,10307,fymw@hct.ac.ae,0,0,0,0,,,,,0
4486,10308,sgkk@gmail.com,0,0,0,0,,,,,0
4487,10309,mrcz@gmail.com,0,0,0,0,,,,,0
4488,10310,vwfg@gmail.com,0,0,0,0,,,,,0
4489,10311,zlgw@gmail.com,0,0,0,0,,,,,0
4490,10312,xwpc@gmail.com,0,0,0,0,,,,,0
4491,10313,pwya@gmail.com,0,0,0,0,,,,,0
4492,10314,fifz@mahasiswa.pcr.ac.id,0,0,0,0,,,,,0
4493,10315,jzhl@gmail.com,0,0,0,1,2021-09-14,183.0,2021-10-27,140.0,0
4494,10316,rqef@gmail.com,0,0,0,0,,,,,0
4495,10317,xusy@gmail.com,0,0,0,0,,,,,0
4496,10318,efph@gmail.com,0,0,0,0,,,,,0
4497,10319,pzha@gmail.com,0,0,0,0,,,,,0
4498,10320,xgwu@gmail.com,0,0,0,0,,,,,0
4499,10321,bwdk@gmail.com,0,0,0,0,,,,,0
4500,10322,lugm@gmail.com,0,0,0,0,,,,,0
4501,10323,oxef@gmail.com,0,0,0,0,,,,,0
4502,10324,xomi@gmail.com,0,0,0,0,,,,,0
4503,10326,utfm@yahoo.com,0,0,0,0,,,,,0
4504,10327,pyxi@gmail.com,0,0,0,0,,,,,0
4505,10328,nyvn@gmail.com,0,0,0,1,2021-09-01,196.0,2021-09-01,196.0,0
4506,10329,fjqz@gmail.com,0,0,0,0,,,,,0
4507,10330,vzgj@gmail.com,0,0,0,0,,,,,0
4508,10331,dxdw@gmail.com,0,0,0,0,,,,,0
4509,10332,rggz@gmail.com,0,0,0,0,,,,,0
4510,10333,kkfp@ucsd.edu,0,0,0,0,,,,,0
4511,10334,hitp@ucsd.edu,0,0,0,0,,,,,0
4512,10335,iexu@colby.edu,0,0,0,0,,,,,0
4513,10336,liuo@ucsd.edu,0,0,0,0,,,,,0
4514,10337,jhxi@ucsd.edu,0,0,0,1,2021-10-02,165.0,2021-10-02,165.0,1
4515,10338,jbgq@ucsd.edu,0,0,0,1,2021-09-30,167.0,2021-09-30,167.0,0
4516,10339,safr@gmail.com,0,0,0,0,,,,,0
4517,10340,njer@gmail.com,0,0,0,0,,,,,0
4518,10341,udxg@gmail.com,0,0,0,1,2021-12-17,89.0,2021-12-17,89.0,0
4519,10342,sxyc@gmail.com,0,0,0,0,,,,,0
4520,10343,zlxg@ucsd.edu,0,0,0,0,,,,,0
4521,10344,dsty@gmail.com,0,0,0,0,,,,,0
4522,10345,tvtf@gmail.com,0,0,0,0,,,,,0
